".smooth",".type",".by",".estimate",".se","woy","elev_band","year","year_round"
"te(woy,elev_band,year)","Tensor product",NA,-0.5536118576333,1.44181071408776,15.1818181818182,921.212121212121,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,-0.895242414478099,0.918427556161898,15.1818181818182,921.212121212121,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,0.535871260000979,0.570111942696212,15.1818181818182,921.212121212121,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.40370874532541,0.303072936619193,15.1818181818182,921.212121212121,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,0.427796987806193,0.236673103229293,15.1818181818182,921.212121212121,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,-1.14332402149029,0.404625534085768,15.1818181818182,921.212121212121,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,-0.535622814477939,1.39054873936066,15.1818181818182,945.454545454545,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,-0.763010139019053,0.880909035213787,15.1818181818182,945.454545454545,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,0.68302921662414,0.544254264086359,15.1818181818182,945.454545454545,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.42381882209431,0.290960559801873,15.1818181818182,945.454545454545,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,0.520878754647343,0.225665520569586,15.1818181818182,945.454545454545,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,-0.955743878916413,0.379015547689534,15.1818181818182,945.454545454545,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,-0.48931439904546,1.33861759167461,15.1818181818182,969.69696969697,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,-0.565255734051442,0.839690280378205,15.1818181818182,969.69696969697,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,0.834266590573641,0.514107157148991,15.1818181818182,969.69696969697,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.4173080020002,0.277009101167972,15.1818181818182,969.69696969697,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,0.608520334711595,0.21198105666872,15.1818181818182,969.69696969697,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,-0.751884236591459,0.349446318372285,15.1818181818182,969.69696969697,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,-0.415628724752537,1.29070974687004,15.1818181818182,993.939393939394,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,-0.316496419608064,0.799047284553945,15.1818181818182,993.939393939394,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,0.985700371635566,0.483224415295993,15.1818181818182,993.939393939394,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.39879720555441,0.26226179769852,15.1818181818182,993.939393939394,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,0.693210820582939,0.196948559733601,15.1818181818182,993.939393939394,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,-0.535418346433565,0.31833040996526,15.1818181818182,993.939393939394,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,-0.315461741635154,1.24707001084509,15.1818181818182,1018.18181818182,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,-0.0316943866930774,0.760430066797271,15.1818181818182,1018.18181818182,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,1.13368066516826,0.453281509743646,15.1818181818182,1018.18181818182,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.38261663964434,0.247230315896959,15.1818181818182,1018.18181818182,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,0.777557150972028,0.181674817577833,15.1818181818182,1018.18181818182,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,-0.310161277886574,0.287791397517201,15.1818181818182,1018.18181818182,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,-0.18930760734382,1.20816670733097,15.1818181818182,1042.42424242424,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,0.27031527819042,0.72569187313333,15.1818181818182,1042.42424242424,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,1.2765865453971,0.426032489481912,15.1818181818182,1042.42424242424,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.38056622591203,0.233161472078727,15.1818181818182,1042.42424242424,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,0.865191962359955,0.167770962205203,15.1818181818182,1042.42424242424,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,-0.0811624381198534,0.260599990683781,15.1818181818182,1042.42424242424,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,-0.037453599194673,1.17368192731738,15.1818181818182,1066.66666666667,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,0.568703359367561,0.696223241756505,15.1818181818182,1066.66666666667,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,1.41384178966627,0.402697649870026,15.1818181818182,1066.66666666667,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.40314305827765,0.221337792851449,15.1818181818182,1066.66666666667,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,0.960276016462456,0.156720928369886,15.1818181818182,1066.66666666667,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,0.145893213081177,0.239390585632291,15.1818181818182,1066.66666666667,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,0.139814715251158,1.13988065621273,15.1818181818182,1090.90909090909,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,0.842624160757345,0.670799793340915,15.1818181818182,1090.90909090909,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,1.54487880923015,0.382384667761182,15.1818181818182,1090.90909090909,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.46083346349015,0.211675202664386,15.1818181818182,1090.90909090909,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,1.06697443966671,0.148632363794541,15.1818181818182,1090.90909090909,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,0.365315463430212,0.224765490845866,15.1818181818182,1090.90909090909,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,0.342273611945096,1.10071906445804,15.1818181818182,1115.15151515152,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.07219148147142,0.646245214098461,15.1818181818182,1115.15151515152,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,1.66927061088099,0.362535708729543,15.1818181818182,1115.15151515152,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.56332009052863,0.202696347174224,15.1818181818182,1115.15151515152,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,1.18929498531619,0.141996308365748,15.1818181818182,1115.15151515152,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,0.571569028079081,0.214607833300438,15.1818181818182,1115.15151515152,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,0.570538954366057,1.05521735556452,15.1818181818182,1139.39393939394,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.25054522735938,0.622643522685238,15.1818181818182,1139.39393939394,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,1.78849892643365,0.342951294853912,15.1818181818182,1139.39393939394,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.70937485896829,0.193884796966276,15.1818181818182,1139.39393939394,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,1.3291089103135,0.135523962322898,15.1818181818182,1139.39393939394,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,0.761221917080302,0.206544022639507,15.1818181818182,1139.39393939394,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,0.825831682920668,1.00740430867695,15.1818181818182,1163.63636363636,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.38021300523707,0.60314531818292,15.1818181818182,1163.63636363636,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,1.90542107444632,0.326212306625471,15.1818181818182,1163.63636363636,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,1.88990650508455,0.186167777220817,15.1818181818182,1163.63636363636,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,1.48674773370192,0.129034079654801,15.1818181818182,1163.63636363636,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,0.932357950541649,0.199538267662626,15.1818181818182,1163.63636363636,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,1.10938609621422,0.960676338987741,15.1818181818182,1187.87878787879,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.46392967288235,0.589533354887336,15.1818181818182,1187.87878787879,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.02292474211309,0.314502400053577,15.1818181818182,1187.87878787879,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,2.09565017075406,0.180228083923814,15.1818181818182,1187.87878787879,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,1.66250898194728,0.122514061658174,15.1818181818182,1187.87878787879,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.08309441289746,0.192808123751346,15.1818181818182,1187.87878787879,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,1.42230250434707,0.916119642764386,15.1818181818182,1212.12121212121,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.50477950779431,0.580787512277382,15.1818181818182,1212.12121212121,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.14387160256468,0.308173057876025,15.1818181818182,1212.12121212121,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,2.31724635416955,0.175897236199748,15.1818181818182,1212.12121212121,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,1.85654944802443,0.115782792184674,15.1818181818182,1212.12121212121,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.21168513711009,0.185440470489174,15.1818181818182,1212.12121212121,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,1.76259948180826,0.875459489213632,15.1818181818182,1236.36363636364,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.5138834410707,0.575528778723709,15.1818181818182,1236.36363636364,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.27052500547166,0.306911451746808,15.1818181818182,1236.36363636364,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,2.54315874878505,0.17312435966465,15.1818181818182,1236.36363636364,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.06578905461527,0.109213454322749,15.1818181818182,1236.36363636364,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.3195245722858,0.177530930661032,15.1818181818182,1236.36363636364,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,2.12521386747515,0.841340352441593,15.1818181818182,1260.60606060606,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.51039905740689,0.572678571442742,15.1818181818182,1260.60606060606,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.40454997704458,0.309918632663396,15.1818181818182,1260.60606060606,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,2.75967424331678,0.172023663920642,15.1818181818182,1260.60606060606,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.2839108541087,0.103729236518973,15.1818181818182,1260.60606060606,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.41114778367484,0.170213388856199,15.1818181818182,1260.60606060606,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,2.50494851172045,0.812724308372028,15.1818181818182,1284.84848484848,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.51383336122071,0.568827525401072,15.1818181818182,1284.84848484848,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.54758552943033,0.31421567229138,15.1818181818182,1284.84848484848,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,2.95298508279591,0.171489428454443,15.1818181818182,1284.84848484848,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.50445716540271,0.0994965869076511,15.1818181818182,1284.84848484848,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.49122638505535,0.163834291603442,15.1818181818182,1284.84848484848,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,2.89652608604117,0.784506697039717,15.1818181818182,1309.09090909091,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.54356928351228,0.558654734343877,15.1818181818182,1309.09090909091,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.70122179828636,0.315372601420289,15.1818181818182,1309.09090909091,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.10942677617482,0.169326226742299,15.1818181818182,1309.09090909091,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.72095853888896,0.0956004044131538,15.1818181818182,1309.09090909091,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.56444464952402,0.157465890715659,15.1818181818182,1309.09090909091,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,3.29103745583299,0.753186760095569,15.1818181818182,1333.33333333333,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.613369689031,0.539393104260771,15.1818181818182,1333.33333333333,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.86483499531725,0.311051777152566,15.1818181818182,1333.33333333333,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.22182415739618,0.164221031833083,15.1818181818182,1333.33333333333,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.92641245521034,0.0912423595593455,15.1818181818182,1333.33333333333,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.63606027041885,0.150316891585305,15.1818181818182,1333.33333333333,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,3.67453409568662,0.721135492511233,15.1818181818182,1357.57575757576,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.72919919851202,0.513455794834228,15.1818181818182,1357.57575757576,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.03472935434695,0.302702775864044,15.1818181818182,1357.57575757576,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.29200646310902,0.156970881240456,15.1818181818182,1357.57575757576,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.11307672259462,0.0868694873940013,15.1818181818182,1357.57575757576,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.71212660268821,0.143113637806784,15.1818181818182,1357.57575757576,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.03269628169518,0.691171505739379,15.1818181818182,1381.81818181818,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,1.89644801872397,0.483953950758183,15.1818181818182,1381.81818181818,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.20698282915519,0.292132221023596,15.1818181818182,1381.81818181818,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.32246618885328,0.148722115531427,15.1818181818182,1381.81818181818,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.27315466544414,0.0831566017119451,15.1818181818182,1381.81818181818,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.79875560923649,0.136752643077387,15.1818181818182,1381.81818181818,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.3512123878692,0.664588817537855,15.1818181818182,1406.06060606061,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,2.1204442887676,0.453396978659086,15.1818181818182,1406.06060606061,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.37766415681985,0.280528363673484,15.1818181818182,1406.06060606061,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.31572406668018,0.140494857217779,15.1818181818182,1406.06060606061,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.3988699782275,0.0805999839476218,15.1818181818182,1406.06060606061,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,1.90204209721835,0.131772053044448,15.1818181818182,1406.06060606061,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.61675063624337,0.64309443635396,15.1818181818182,1430.30303030303,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,2.3990059599639,0.425022715733952,15.1818181818182,1430.30303030303,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.54172685349519,0.269451322962957,15.1818181818182,1430.30303030303,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.27771744647472,0.133842988661437,15.1818181818182,1430.30303030303,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.48491113344924,0.07991183203611,15.1818181818182,1430.30303030303,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,2.02600502807356,0.12892782908624,15.1818181818182,1430.30303030303,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.81788225947737,0.630441284077116,15.1818181818182,1454.54545454545,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,2.71536508174622,0.403823271946262,15.1818181818182,1454.54545454545,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.69195851040105,0.261437703985435,15.1818181818182,1454.54545454545,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.22101925821307,0.131050134967659,15.1818181818182,1454.54545454545,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.53075356922046,0.0820303840077478,15.1818181818182,1454.54545454545,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,2.17063176205993,0.129486854854189,15.1818181818182,1454.54545454545,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.94339713400489,0.626640529704178,15.1818181818182,1478.78787878788,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,3.05107787652292,0.391847825500573,15.1818181818182,1478.78787878788,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.82089786780752,0.256915093825386,15.1818181818182,1478.78787878788,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.15896481766917,0.132777034901013,15.1818181818182,1478.78787878788,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.53642271544537,0.0866341756403897,15.1818181818182,1478.78787878788,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,2.33544645419325,0.133239266587245,15.1818181818182,1478.78787878788,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.98209081180633,0.627429985609118,15.1818181818182,1503.0303030303,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,3.38770054345759,0.386979899296939,15.1818181818182,1503.0303030303,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.92108503418342,0.254038363988124,15.1818181818182,1503.0303030303,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.10488594735628,0.137662809732294,15.1818181818182,1503.0303030303,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.50194700246899,0.0923101920940848,15.1818181818182,1503.0303030303,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,2.51997084093645,0.138300559772472,15.1818181818182,1503.0303030303,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.92687361627718,0.629572346390011,15.1818181818182,1527.27272727273,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,3.70677242970165,0.386606820729066,15.1818181818182,1527.27272727273,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.98605206218497,0.251734979512384,15.1818181818182,1527.27272727273,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.0695818558219,0.144234336090148,15.1818181818182,1527.27272727273,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.4295301802386,0.0980164811003826,15.1818181818182,1527.27272727273,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,2.7219732080915,0.14273994427663,15.1818181818182,1527.27272727273,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.78202399101154,0.637358961294027,15.1818181818182,1551.51515151515,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,3.98978632435933,0.3929299580116,15.1818181818182,1551.51515151515,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,4.01207150682325,0.253291908738999,15.1818181818182,1551.51515151515,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.05685475054867,0.152843354906395,15.1818181818182,1551.51515151515,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.32738588168517,0.104190243916812,15.1818181818182,1551.51515151515,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,2.93437748052996,0.146463922772893,15.1818181818182,1551.51515151515,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.55376709214901,0.656727272089161,15.1818181818182,1575.75757575758,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,4.21822704379087,0.408999839395222,15.1818181818182,1575.75757575758,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.99588521532479,0.262781422470973,15.1818181818182,1575.75757575758,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.06930865061826,0.163820745529085,15.1818181818182,1575.75757575758,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.2047568909445,0.111298207562435,15.1818181818182,1575.75757575758,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,3.14927801956938,0.149711847188731,15.1818181818182,1575.75757575758,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,4.24832807582903,0.692375348241302,15.1818181818182,1600,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,4.37357940435539,0.436506350007684,15.1818181818182,1600,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.93423503491602,0.282787834826652,15.1818181818182,1600,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.10954757511258,0.176905970637804,15.1818181818182,1600,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,3.07088599215254,0.119386149011628,15.1818181818182,1600,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,3.3587691865271,0.152487171651238,15.1818181818182,1600,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,3.87424832349277,0.748089194003549,15.1818181818182,1624.24242424242,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,4.44115144957266,0.476247057444942,15.1818181818182,1624.24242424242,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.82546886252662,0.314123047591747,15.1818181818182,1624.24242424242,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.1778632363053,0.191809689040108,15.1818181818182,1624.24242424242,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.93487226324693,0.128389408452994,15.1818181818182,1624.24242424242,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,3.5551243458205,0.154981663538771,15.1818181818182,1624.24242424242,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,3.44933411778829,0.826289098968443,15.1818181818182,1648.48484848485,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,4.42154413160479,0.528283966425095,15.1818181818182,1648.48484848485,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.67435879389815,0.355628052739807,15.1818181818182,1648.48484848485,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.26529811923452,0.208564754411029,15.1818181818182,1648.48484848485,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.80523995737258,0.1383414643256,15.1818181818182,1648.48484848485,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,3.73133287426638,0.158236312086967,15.1818181818182,1648.48484848485,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,2.99370796666509,0.922431963683527,15.1818181818182,1672.72727272727,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,4.31918162977253,0.588368261629375,15.1818181818182,1672.72727272727,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.48728297447543,0.402594354404106,15.1818181818182,1672.72727272727,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.36058240213095,0.225928251406175,15.1818181818182,1672.72727272727,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.69036962147616,0.14823359362396,15.1818181818182,1672.72727272727,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,3.88056315178139,0.16219574264008,15.1818181818182,1672.72727272727,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,2.52749237807278,1.02721696145847,15.1818181818182,1696.9696969697,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,4.13848812339795,0.64945846406983,15.1818181818182,1696.9696969697,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.27061954970306,0.448802271411857,15.1818181818182,1696.9696969697,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.4524462632243,0.241691011428083,15.1818181818182,1696.9696969697,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.59864180250444,0.156200510873642,15.1818181818182,1696.9696969697,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,3.99598355828221,0.165308370397286,15.1818181818182,1696.9696969697,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,2.07014460454888,1.13187147647863,15.1818181818182,1721.21212121212,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,3.88562292022744,0.705290066762996,15.1818181818182,1721.21212121212,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,3.03134214927948,0.489269436320754,15.1818181818182,1721.21212121212,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.53023103743174,0.254058139782496,15.1818181818182,1721.21212121212,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.5371772079853,0.160462379264869,15.1818181818182,1721.21212121212,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,4.07173852437022,0.165578411651528,15.1818181818182,1721.21212121212,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,1.63723703976785,1.23358027138635,15.1818181818182,1745.45454545455,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,3.57687787096715,0.754734546879232,15.1818181818182,1745.45454545455,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.77990182261257,0.523353184054062,15.1818181818182,1745.45454545455,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.58684700090468,0.263757403627015,15.1818181818182,1745.45454545455,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.50573952400181,0.161019258595549,15.1818181818182,1745.45454545455,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,4.10767227516994,0.162936160253513,15.1818181818182,1745.45454545455,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,1.24293592529381,1.33114735432496,15.1818181818182,1769.69696969697,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,3.23221237182723,0.798392510769972,15.1818181818182,1769.69696969697,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.52800829573989,0.551987443041702,15.1818181818182,1769.69696969697,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.61649623328759,0.272402787801485,15.1818181818182,1769.69696969697,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.50142951075185,0.158690583796231,15.1818181818182,1769.69696969697,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,4.10569211669931,0.158439617266571,15.1818181818182,1769.69696969697,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,0.901405563171031,1.42320065753803,15.1818181818182,1793.93939393939,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,2.87159087770165,0.837027400755804,15.1818181818182,1793.93939393939,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.28737303080462,0.576449435529822,15.1818181818182,1793.93939393939,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.61338259602244,0.281618278832384,15.1818181818182,1793.93939393939,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.52134425543216,0.154650193931635,15.1818181818182,1793.93939393939,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,4.06770820060505,0.15373216599422,15.1818181818182,1793.93939393939,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,0.625470450301269,1.50959258274399,15.1818181818182,1818.18181818182,2000,2000
"te(woy,elev_band,year)","Tensor product",NA,2.51433728666066,0.872598498683945,15.1818181818182,1818.18181818182,2005,2005
"te(woy,elev_band,year)","Tensor product",NA,2.06925684656155,0.59910120851648,15.1818181818182,1818.18181818182,2010,2010
"te(woy,elev_band,year)","Tensor product",NA,3.57276149972387,0.293308428366357,15.1818181818182,1818.18181818182,2015,2015
"te(woy,elev_band,year)","Tensor product",NA,2.56196803086883,0.15094070804858,15.1818181818182,1818.18181818182,2020,2020
"te(woy,elev_band,year)","Tensor product",NA,3.9960003691002,0.151595549368118,15.1818181818182,1818.18181818182,2025,2025
"te(woy,elev_band,year)","Tensor product",NA,0.416293816606275,1.59466215639755,15.1818181818182,1842.42424242424,2000,2000
